episode,Tabular Q-Learning,Vanilla DQN,DQN + Replay
5356,-62.25,-500.0,-496.77
5357,-62.25,-500.0,-496.77
5358,-62.27,-500.0,-496.77
5359,-62.26,-500.0,-496.77
5360,-62.27,-500.0,-496.77
5361,-62.26,-500.0,-496.77
5362,-62.27,-500.0,-496.77
5363,-62.27,-500.0,-496.77
5364,-62.28,-500.0,-500.0
5365,-62.3,-500.0,-500.0
5366,-62.32,-500.0,-500.0
5367,-62.32,-500.0,-500.0
5368,-62.33,-500.0,-500.0
5369,-62.33,-500.0,-500.0
5370,-62.33,-500.0,-500.0
5371,-62.33,-500.0,-500.0
5372,-62.35,-500.0,-500.0
5373,-62.33,-500.0,-500.0
5374,-62.33,-500.0,-500.0
5375,-62.34,-500.0,-500.0
5376,-62.33,-500.0,-500.0
5377,-62.33,-500.0,-500.0
5378,-62.34,-500.0,-500.0
5379,-62.85,-500.0,-500.0
5380,-62.83,-500.0,-500.0
5381,-62.85,-500.0,-500.0
5382,-62.85,-500.0,-500.0
5383,-62.87,-500.0,-500.0
5384,-62.89,-500.0,-500.0
5385,-62.89,-500.0,-500.0
5386,-62.89,-500.0,-500.0
5387,-62.88,-500.0,-500.0
5388,-62.15,-500.0,-500.0
5389,-62.15,-500.0,-500.0
5390,-62.15,-500.0,-500.0
5391,-62.19,-500.0,-500.0
5392,-62.19,-500.0,-500.0
5393,-62.17,-500.0,-500.0
5394,-62.17,-500.0,-500.0
5395,-62.19,-500.0,-500.0
5396,-62.19,-500.0,-500.0
5397,-62.19,-500.0,-500.0
5398,-62.17,-500.0,-500.0
5399,-62.19,-500.0,-500.0
5400,-62.18,-500.0,-500.0
5401,-62.18,-500.0,-500.0
5402,-62.18,-500.0,-500.0
5403,-62.16,-500.0,-500.0
5404,-62.16,-500.0,-500.0
5405,-62.2,-500.0,-500.0
5406,-62.2,-500.0,-500.0
5407,-62.19,-500.0,-500.0
5408,-62.57,-500.0,-500.0
5409,-62.56,-500.0,-500.0
5410,-62.51,-500.0,-500.0
5411,-62.51,-500.0,-500.0
5412,-62.52,-500.0,-500.0
5413,-62.52,-500.0,-500.0
5414,-62.52,-500.0,-500.0
5415,-62.52,-500.0,-500.0
5416,-62.54,-500.0,-500.0
5417,-62.54,-500.0,-500.0
5418,-62.52,-500.0,-500.0
5419,-62.51,-500.0,-500.0
5420,-62.51,-500.0,-500.0
5421,-62.51,-500.0,-500.0
5422,-62.53,-500.0,-500.0
5423,-62.51,-500.0,-500.0
5424,-62.51,-500.0,-500.0
5425,-62.5,-500.0,-500.0
5426,-62.46,-500.0,-500.0
5427,-62.46,-500.0,-500.0
5428,-62.46,-500.0,-500.0
5429,-62.46,-500.0,-500.0
5430,-62.47,-500.0,-500.0
5431,-62.47,-500.0,-500.0
5432,-62.47,-500.0,-500.0
5433,-62.45,-500.0,-498.86
5434,-62.45,-500.0,-498.86
5435,-62.45,-500.0,-498.86
5436,-62.45,-500.0,-498.86
5437,-62.45,-500.0,-498.86
5438,-62.45,-500.0,-498.86
5439,-61.68,-500.0,-498.86
5440,-61.71,-500.0,-498.86
5441,-61.69,-500.0,-498.86
5442,-61.69,-500.0,-498.86
5443,-61.69,-500.0,-498.86
5444,-61.66,-500.0,-498.86
5445,-61.64,-500.0,-498.86
5446,-61.64,-500.0,-498.86
5447,-61.62,-500.0,-498.86
5448,-61.62,-500.0,-498.86
5449,-61.64,-500.0,-498.86
5450,-60.59,-500.0,-498.86
5451,-60.57,-500.0,-498.86
5452,-60.56,-500.0,-498.86
5453,-60.56,-500.0,-498.86
5454,-60.54,-500.0,-498.86
5455,-60.53,-500.0,-498.86
5456,-60.49,-500.0,-498.86
5457,-60.53,-500.0,-498.86
5458,-60.51,-500.0,-498.86
5459,-60.51,-500.0,-498.86
5460,-60.5,-500.0,-498.86
5461,-60.52,-500.0,-498.86
5462,-60.54,-500.0,-498.86
5463,-60.57,-500.0,-498.86
5464,-60.56,-500.0,-498.86
5465,-60.54,-500.0,-498.86
5466,-60.54,-500.0,-498.86
5467,-60.56,-500.0,-498.86
5468,-60.54,-500.0,-498.86
5469,-60.54,-500.0,-498.86
5470,-60.54,-500.0,-498.86
5471,-60.54,-500.0,-498.86
5472,-60.52,-500.0,-498.86
5473,-60.52,-500.0,-498.86
5474,-60.53,-500.0,-498.86
5475,-60.52,-500.0,-498.86
5476,-60.5,-500.0,-498.86
5477,-60.5,-500.0,-498.86
5478,-60.51,-500.0,-498.86
5479,-60.01,-500.0,-498.86
5480,-60.01,-500.0,-498.86
5481,-59.99,-500.0,-498.86
5482,-59.99,-500.0,-498.86
5483,-59.97,-500.0,-498.86
5484,-59.95,-500.0,-498.86
5485,-59.95,-500.0,-498.86
5486,-59.97,-500.0,-498.86
5487,-59.98,-500.0,-498.86
5488,-59.98,-500.0,-498.86
5489,-59.98,-500.0,-498.86
5490,-59.98,-500.0,-498.86
5491,-59.96,-500.0,-498.86
5492,-59.96,-500.0,-498.86
5493,-59.97,-500.0,-498.86
5494,-59.97,-500.0,-498.86
5495,-59.96,-500.0,-498.86
5496,-59.99,-500.0,-498.86
5497,-59.99,-500.0,-498.86
5498,-59.99,-500.0,-498.86
5499,-60.0,-500.0,-498.86
5500,-60.0,-500.0,-498.86
5501,-60.0,-500.0,-498.86
5502,-60.0,-500.0,-498.86
5503,-60.0,-500.0,-498.86
5504,-60.02,-500.0,-498.86
5505,-59.98,-500.0,-498.86
5506,-59.98,-500.0,-498.86
5507,-59.98,-500.0,-498.86
5508,-59.63,-500.0,-497.38
5509,-59.65,-500.0,-493.83
5510,-59.67,-500.0,-493.83
5511,-59.67,-500.0,-493.83
5512,-59.66,-500.0,-493.83
5513,-59.68,-500.0,-493.83
5514,-59.68,-500.0,-493.83
5515,-59.69,-500.0,-493.83
5516,-59.7,-500.0,-493.83
5517,-59.7,-500.0,-493.83
5518,-59.68,-500.0,-493.83
5519,-59.69,-500.0,-493.0
5520,-59.69,-500.0,-493.0
5521,-59.7,-500.0,-493.0
5522,-59.68,-500.0,-493.0
5523,-59.69,-500.0,-493.0
5524,-59.69,-500.0,-491.26
5525,-59.68,-500.0,-491.26
5526,-59.68,-500.0,-491.26
5527,-59.68,-500.0,-491.26
5528,-59.68,-500.0,-491.26
5529,-59.71,-500.0,-491.26
5530,-60.25,-500.0,-491.26
5531,-60.25,-500.0,-491.26
5532,-60.23,-500.0,-491.26
5533,-60.23,-500.0,-492.4
5534,-60.23,-500.0,-492.4
5535,-60.23,-500.0,-492.4
5536,-60.23,-500.0,-492.4
5537,-60.23,-500.0,-492.4
5538,-60.25,-500.0,-492.4
5539,-60.23,-500.0,-492.4
5540,-60.21,-500.0,-492.4
5541,-60.21,-500.0,-492.4
5542,-60.23,-500.0,-492.4
5543,-60.23,-500.0,-492.4
5544,-60.23,-500.0,-492.4
5545,-60.23,-500.0,-492.4
5546,-60.25,-500.0,-492.4
5547,-60.25,-500.0,-492.4
5548,-60.27,-500.0,-492.4
5549,-60.25,-500.0,-492.4
5550,-60.25,-500.0,-492.4
5551,-60.25,-500.0,-492.4
5552,-60.25,-500.0,-492.4
5553,-60.27,-500.0,-492.4
5554,-60.27,-500.0,-492.4
5555,-60.25,-500.0,-492.4
5556,-60.25,-500.0,-492.4
5557,-60.22,-500.0,-492.4
5558,-60.22,-500.0,-492.4
5559,-60.23,-500.0,-492.4
5560,-60.25,-500.0,-492.4
5561,-60.23,-500.0,-492.4
5562,-60.2,-500.0,-492.4
5563,-60.17,-500.0,-492.4
5564,-60.17,-500.0,-492.4
5565,-60.17,-500.0,-492.4
5566,-60.17,-500.0,-492.4
5567,-60.15,-500.0,-492.4
5568,-60.15,-500.0,-492.4
5569,-60.13,-500.0,-492.4
5570,-60.13,-500.0,-492.4
5571,-60.14,-500.0,-492.4
5572,-60.14,-500.0,-492.4
5573,-60.14,-500.0,-492.4
5574,-60.13,-500.0,-492.4
5575,-60.14,-500.0,-492.4
5576,-60.18,-500.0,-492.4
5577,-60.18,-500.0,-492.4
5578,-60.16,-500.0,-492.4
5579,-60.15,-500.0,-492.4
5580,-60.15,-500.0,-492.4
5581,-60.15,-500.0,-492.4
5582,-60.17,-500.0,-492.4
5583,-60.17,-500.0,-492.4
5584,-60.17,-500.0,-492.4
5585,-60.2,-500.0,-492.4
5586,-60.19,-500.0,-492.4
5587,-60.54,-500.0,-492.4
5588,-60.55,-500.0,-492.4
5589,-60.56,-500.0,-492.4
5590,-60.56,-500.0,-492.4
5591,-60.54,-500.0,-492.4
5592,-60.54,-500.0,-492.4
5593,-60.53,-500.0,-492.4
5594,-60.53,-500.0,-492.4
5595,-60.52,-500.0,-492.4
5596,-60.49,-500.0,-492.4
5597,-60.49,-500.0,-492.4
5598,-60.49,-500.0,-492.4
5599,-60.46,-500.0,-492.4
5600,-60.46,-500.0,-492.4
5601,-60.46,-500.0,-492.4
5602,-60.46,-500.0,-492.4
5603,-60.48,-500.0,-492.4
5604,-60.46,-500.0,-492.4
5605,-60.48,-500.0,-492.4
5606,-60.5,-500.0,-492.4
5607,-60.52,-500.0,-492.4
5608,-60.49,-500.0,-493.88
5609,-60.47,-500.0,-497.43
5610,-60.45,-500.0,-497.43
5611,-60.45,-500.0,-497.43
5612,-60.45,-500.0,-497.43
5613,-60.45,-500.0,-497.43
5614,-60.45,-500.0,-497.43
5615,-60.47,-500.0,-497.43
5616,-60.44,-500.0,-497.43
5617,-60.44,-500.0,-497.43
5618,-60.44,-500.0,-497.43
5619,-60.43,-500.0,-498.26
5620,-60.43,-500.0,-498.26
5621,-60.42,-500.0,-498.26
5622,-60.42,-500.0,-498.26
5623,-60.41,-500.0,-498.26
5624,-61.14,-500.0,-500.0
5625,-61.13,-500.0,-500.0
5626,-61.13,-500.0,-500.0
5627,-61.13,-500.0,-500.0
5628,-61.14,-500.0,-500.0
5629,-61.13,-500.0,-500.0
5630,-60.58,-500.0,-500.0
5631,-60.58,-500.0,-500.0
5632,-60.58,-500.0,-500.0
5633,-60.58,-500.0,-500.0
5634,-60.59,-500.0,-500.0
5635,-60.59,-500.0,-500.0
5636,-60.59,-500.0,-500.0
5637,-60.59,-500.0,-500.0
5638,-60.57,-500.0,-500.0
5639,-60.61,-500.0,-500.0
5640,-60.6,-500.0,-500.0
5641,-60.59,-500.0,-500.0
5642,-60.57,-500.0,-500.0
5643,-60.57,-500.0,-500.0
5644,-60.57,-500.0,-500.0
5645,-60.57,-500.0,-500.0
5646,-60.56,-500.0,-500.0
5647,-60.61,-500.0,-500.0
5648,-60.59,-500.0,-500.0
5649,-60.59,-500.0,-500.0
5650,-60.59,-500.0,-500.0
5651,-60.59,-500.0,-500.0
5652,-60.59,-500.0,-500.0
5653,-60.57,-500.0,-500.0
5654,-60.57,-500.0,-500.0
5655,-60.57,-500.0,-500.0
5656,-60.57,-500.0,-500.0
5657,-60.56,-500.0,-500.0
5658,-60.56,-500.0,-500.0
5659,-60.55,-500.0,-500.0
5660,-60.53,-500.0,-500.0
5661,-60.55,-500.0,-500.0
5662,-60.55,-500.0,-500.0
5663,-60.57,-500.0,-500.0
5664,-60.59,-500.0,-500.0
5665,-60.6,-500.0,-500.0
5666,-60.58,-500.0,-500.0
5667,-60.58,-500.0,-500.0
5668,-60.58,-500.0,-500.0
5669,-60.58,-500.0,-500.0
5670,-60.58,-500.0,-500.0
5671,-60.59,-500.0,-500.0
5672,-60.61,-500.0,-500.0
5673,-60.61,-500.0,-500.0
5674,-60.61,-500.0,-500.0
5675,-60.6,-500.0,-500.0
5676,-60.56,-500.0,-500.0
5677,-60.59,-500.0,-500.0
5678,-60.59,-500.0,-500.0
5679,-60.59,-500.0,-500.0
5680,-60.59,-500.0,-500.0
5681,-60.59,-500.0,-500.0
5682,-60.59,-500.0,-500.0
5683,-60.59,-500.0,-500.0
5684,-60.59,-500.0,-500.0
5685,-60.58,-500.0,-500.0
5686,-60.57,-500.0,-500.0
5687,-60.23,-500.0,-500.0
5688,-60.22,-500.0,-500.0
5689,-60.21,-500.0,-500.0
5690,-60.21,-500.0,-500.0
5691,-60.21,-500.0,-500.0
5692,-60.21,-500.0,-500.0
5693,-60.21,-500.0,-500.0
5694,-60.21,-500.0,-500.0
5695,-60.24,-500.0,-500.0
5696,-60.24,-500.0,-500.0
5697,-60.26,-500.0,-500.0
5698,-60.26,-500.0,-500.0
5699,-60.26,-500.0,-500.0
5700,-60.28,-500.0,-500.0
5701,-60.29,-500.0,-500.0
5702,-60.29,-500.0,-500.0
5703,-60.27,-500.0,-500.0
5704,-60.27,-500.0,-500.0
5705,-60.25,-500.0,-500.0
5706,-60.23,-500.0,-500.0
5707,-60.21,-500.0,-500.0
5708,-60.21,-500.0,-500.0
5709,-60.21,-500.0,-500.0
5710,-60.21,-500.0,-500.0
5711,-60.21,-500.0,-500.0
5712,-60.21,-500.0,-500.0
5713,-60.19,-500.0,-500.0
5714,-60.2,-500.0,-500.0
5715,-60.19,-500.0,-500.0
5716,-60.19,-500.0,-500.0
5717,-60.19,-500.0,-500.0
5718,-60.22,-500.0,-500.0
5719,-60.22,-500.0,-500.0
5720,-60.22,-500.0,-500.0
5721,-60.22,-500.0,-500.0
5722,-60.24,-500.0,-500.0
5723,-60.27,-500.0,-500.0
5724,-59.54,-500.0,-500.0
5725,-59.57,-500.0,-500.0
5726,-59.6,-500.0,-500.0
5727,-59.6,-500.0,-500.0
5728,-59.59,-500.0,-500.0
5729,-59.57,-500.0,-500.0
5730,-59.57,-500.0,-500.0
5731,-59.57,-500.0,-500.0
5732,-59.57,-500.0,-500.0
5733,-59.59,-500.0,-500.0
5734,-59.6,-500.0,-500.0
5735,-59.6,-500.0,-500.0
5736,-59.6,-500.0,-500.0
5737,-59.6,-500.0,-500.0
5738,-59.6,-500.0,-500.0
5739,-59.56,-500.0,-500.0
5740,-59.56,-500.0,-500.0
5741,-59.55,-500.0,-500.0
5742,-59.55,-500.0,-500.0
5743,-59.55,-500.0,-500.0
5744,-59.55,-500.0,-500.0
5745,-59.55,-500.0,-500.0
5746,-59.54,-500.0,-500.0
5747,-59.51,-500.0,-500.0
5748,-59.51,-500.0,-500.0
5749,-59.53,-500.0,-500.0
5750,-59.55,-500.0,-500.0
5751,-59.55,-500.0,-500.0
5752,-59.55,-500.0,-500.0
5753,-59.55,-500.0,-500.0
5754,-59.55,-500.0,-500.0
5755,-59.55,-500.0,-500.0
5756,-59.57,-500.0,-500.0
5757,-59.61,-500.0,-500.0
5758,-59.61,-500.0,-500.0
5759,-59.61,-500.0,-500.0
5760,-59.61,-500.0,-500.0
5761,-59.59,-500.0,-500.0
5762,-59.59,-500.0,-500.0
5763,-59.57,-500.0,-500.0
5764,-59.56,-500.0,-500.0
5765,-59.55,-500.0,-500.0
5766,-59.55,-500.0,-500.0
5767,-59.57,-500.0,-500.0
5768,-59.58,-500.0,-500.0
5769,-59.58,-500.0,-500.0
5770,-59.59,-500.0,-500.0
5771,-59.57,-500.0,-500.0
5772,-59.55,-500.0,-500.0
5773,-59.55,-500.0,-500.0
5774,-59.55,-500.0,-500.0
5775,-59.55,-500.0,-500.0
5776,-59.55,-500.0,-500.0
5777,-59.52,-500.0,-500.0
5778,-59.52,-500.0,-500.0
5779,-59.52,-500.0,-500.0
5780,-59.52,-500.0,-500.0
5781,-59.52,-500.0,-500.0
5782,-59.54,-500.0,-500.0
5783,-59.54,-500.0,-500.0
5784,-59.55,-500.0,-500.0
5785,-59.55,-500.0,-500.0
5786,-59.57,-500.0,-500.0
5787,-59.55,-500.0,-500.0
5788,-59.55,-500.0,-500.0
5789,-59.57,-500.0,-500.0
5790,-59.57,-500.0,-500.0
5791,-59.57,-500.0,-500.0
5792,-59.57,-500.0,-500.0
5793,-59.57,-500.0,-500.0
5794,-59.59,-500.0,-500.0
5795,-59.56,-500.0,-500.0
5796,-59.56,-500.0,-500.0
5797,-59.56,-500.0,-500.0
5798,-59.58,-500.0,-500.0
5799,-59.59,-500.0,-500.0
5800,-59.57,-500.0,-500.0
5801,-59.56,-500.0,-500.0
5802,-59.57,-500.0,-500.0
5803,-59.57,-500.0,-500.0
5804,-59.58,-500.0,-500.0
5805,-59.58,-500.0,-500.0
5806,-59.59,-500.0,-500.0
5807,-59.59,-500.0,-500.0
5808,-59.59,-500.0,-495.88
5809,-59.59,-500.0,-495.88
5810,-59.59,-500.0,-495.88
5811,-59.6,-500.0,-495.88
5812,-59.6,-500.0,-495.88
5813,-59.6,-500.0,-495.88
5814,-59.59,-500.0,-495.88
5815,-59.57,-500.0,-495.88
5816,-59.57,-500.0,-495.88
5817,-59.59,-500.0,-495.88
5818,-59.56,-500.0,-495.88
5819,-59.56,-500.0,-495.88
5820,-59.6,-500.0,-495.88
5821,-59.6,-500.0,-495.88
5822,-59.59,-500.0,-495.88
5823,-59.56,-500.0,-495.88
5824,-59.56,-500.0,-495.88
5825,-59.53,-500.0,-495.88
5826,-59.52,-500.0,-495.88
5827,-59.52,-500.0,-495.88
5828,-59.52,-500.0,-495.88
5829,-59.52,-500.0,-495.88
5830,-59.52,-500.0,-495.88
5831,-59.52,-500.0,-495.88
5832,-59.52,-500.0,-495.88
5833,-59.5,-500.0,-495.88
5834,-59.5,-500.0,-495.88
5835,-59.52,-500.0,-495.88
5836,-59.52,-500.0,-495.88
5837,-59.54,-500.0,-495.88
5838,-59.54,-500.0,-495.88
5839,-59.56,-500.0,-495.88
5840,-59.56,-500.0,-495.88
5841,-59.56,-500.0,-495.88
5842,-59.57,-500.0,-495.88
5843,-59.57,-500.0,-495.88
5844,-59.57,-500.0,-495.88
5845,-59.57,-500.0,-495.88
5846,-59.59,-500.0,-495.88
5847,-59.57,-500.0,-495.88
5848,-59.57,-500.0,-495.88
5849,-59.55,-500.0,-495.88
5850,-59.55,-500.0,-495.88
5851,-59.57,-500.0,-495.88
5852,-59.57,-500.0,-495.88
5853,-59.57,-500.0,-495.88
5854,-59.57,-500.0,-495.88
5855,-59.57,-500.0,-495.88
5856,-59.55,-500.0,-495.88
5857,-59.51,-500.0,-495.88
5858,-59.51,-500.0,-495.88
5859,-59.51,-500.0,-495.88
5860,-59.51,-500.0,-495.88
5861,-59.51,-500.0,-495.88
5862,-59.51,-500.0,-495.88
5863,-59.51,-500.0,-495.88
5864,-59.52,-500.0,-495.88
5865,-59.52,-500.0,-495.88
5866,-59.52,-500.0,-495.88
5867,-59.52,-500.0,-495.88
5868,-59.51,-500.0,-495.88
5869,-59.51,-500.0,-495.88
5870,-59.52,-500.0,-495.88
5871,-59.52,-500.0,-495.88
5872,-59.52,-500.0,-495.88
5873,-59.57,-500.0,-495.88
5874,-59.57,-500.0,-495.88
5875,-59.57,-500.0,-495.88
5876,-59.57,-500.0,-495.88
5877,-59.59,-500.0,-492.84
5878,-59.59,-500.0,-492.84
5879,-59.61,-500.0,-492.84
5880,-59.61,-500.0,-492.84
5881,-59.61,-500.0,-492.84
5882,-59.57,-500.0,-492.84
5883,-59.57,-500.0,-492.84
5884,-59.59,-500.0,-492.84
5885,-59.57,-500.0,-492.84
5886,-59.55,-500.0,-492.84
5887,-59.55,-500.0,-492.84
5888,-59.55,-500.0,-492.84
5889,-59.53,-500.0,-492.84
5890,-59.53,-500.0,-492.84
5891,-59.53,-500.0,-491.26
5892,-59.53,-500.0,-486.97
5893,-59.53,-500.0,-483.32
5894,-59.51,-500.0,-483.32
5895,-59.51,-500.0,-483.32
5896,-59.51,-500.0,-483.32
5897,-59.51,-500.0,-483.32
5898,-59.51,-500.0,-483.32
5899,-59.53,-500.0,-483.32
5900,-59.53,-500.0,-483.32
5901,-59.54,-500.0,-483.32
5902,-59.53,-500.0,-483.32
5903,-59.53,-500.0,-483.32
5904,-59.52,-500.0,-483.32
5905,-59.53,-500.0,-483.32
5906,-59.52,-500.0,-483.32
5907,-59.52,-500.0,-483.32
5908,-59.56,-500.0,-487.44
5909,-59.56,-500.0,-487.44
5910,-59.57,-500.0,-487.44
5911,-59.57,-500.0,-487.44
5912,-59.59,-500.0,-487.44
5913,-59.6,-500.0,-487.44
5914,-59.63,-500.0,-487.44
5915,-59.64,-500.0,-487.44
5916,-59.66,-500.0,-487.44
5917,-59.64,-500.0,-487.44
5918,-59.66,-500.0,-487.44
5919,-59.66,-500.0,-487.44
5920,-59.62,-500.0,-487.44
5921,-59.62,-500.0,-487.44
5922,-59.61,-500.0,-487.44
5923,-59.61,-500.0,-487.44
5924,-59.61,-500.0,-487.44
5925,-59.63,-500.0,-487.44
5926,-59.63,-500.0,-487.44
5927,-59.65,-500.0,-487.44
5928,-59.65,-500.0,-487.44
5929,-59.67,-500.0,-487.44
5930,-59.67,-500.0,-487.44
5931,-59.69,-500.0,-487.44
5932,-59.69,-500.0,-487.44
5933,-59.69,-500.0,-487.44
5934,-59.7,-500.0,-487.44
5935,-59.7,-500.0,-487.44
5936,-59.7,-500.0,-487.44
5937,-59.68,-500.0,-487.44
5938,-59.68,-500.0,-487.44
5939,-59.66,-500.0,-487.44
5940,-59.66,-500.0,-487.44
5941,-59.66,-500.0,-487.44
5942,-59.65,-500.0,-487.44
5943,-59.65,-500.0,-487.44
5944,-59.65,-500.0,-487.44
5945,-59.65,-500.0,-487.44
5946,-59.63,-500.0,-487.44
5947,-59.63,-500.0,-487.44
5948,-59.67,-500.0,-487.44
5949,-59.67,-500.0,-487.44
5950,-59.67,-500.0,-487.44
5951,-59.65,-500.0,-487.44
5952,-59.65,-500.0,-487.44
5953,-59.67,-500.0,-487.44
5954,-59.67,-500.0,-487.44
5955,-59.67,-500.0,-487.44
5956,-59.67,-500.0,-487.44
5957,-59.67,-500.0,-487.44
5958,-59.69,-500.0,-487.44
5959,-59.69,-500.0,-487.44
5960,-59.69,-500.0,-487.44
5961,-59.7,-500.0,-487.44
5962,-59.7,-500.0,-487.44
5963,-59.7,-500.0,-487.44
5964,-59.68,-500.0,-487.44
5965,-59.68,-500.0,-487.44
5966,-59.7,-500.0,-487.44
5967,-59.68,-500.0,-487.44
5968,-59.68,-500.0,-484.58
5969,-59.71,-500.0,-481.2
5970,-59.69,-500.0,-481.2
5971,-59.71,-500.0,-481.2
5972,-59.71,-500.0,-481.2
5973,-59.66,-500.0,-481.2
5974,-59.66,-500.0,-481.2
5975,-59.69,-500.0,-481.2
5976,-59.69,-500.0,-481.2
5977,-59.67,-500.0,-484.24
5978,-59.73,-500.0,-484.24
5979,-59.71,-500.0,-484.24
5980,-59.71,-500.0,-484.24
5981,-59.71,-500.0,-484.24
5982,-59.73,-500.0,-484.24
5983,-59.73,-500.0,-484.24
5984,-59.72,-500.0,-484.24
5985,-59.72,-500.0,-484.24
5986,-59.72,-500.0,-484.24
5987,-59.74,-500.0,-484.24
5988,-59.74,-500.0,-484.24
5989,-59.74,-500.0,-484.24
5990,-59.75,-500.0,-484.24
5991,-59.77,-500.0,-485.82
5992,-59.8,-500.0,-490.11
5993,-59.8,-500.0,-493.76
5994,-59.82,-500.0,-493.76
5995,-59.82,-500.0,-493.76
5996,-59.83,-500.0,-493.76
5997,-59.81,-500.0,-493.76
5998,-59.79,-500.0,-493.76
5999,-59.76,-500.0,-493.76
6000,-59.78,-500.0,-493.76
6001,-59.77,-500.0,-493.76
6002,-59.77,-500.0,-493.76
6003,-59.78,-500.0,-493.76
6004,-59.79,-500.0,-493.76
6005,-59.8,-500.0,-493.76
6006,-59.82,-500.0,-493.76
6007,-59.83,-500.0,-493.76
6008,-59.79,-500.0,-493.76
6009,-59.81,-500.0,-493.76
6010,-59.8,-500.0,-493.76
6011,-59.79,-500.0,-493.76
6012,-59.77,-500.0,-493.76
6013,-59.76,-500.0,-493.76
6014,-59.73,-500.0,-493.76
6015,-59.72,-500.0,-493.76
6016,-59.7,-500.0,-493.76
6017,-59.7,-500.0,-493.76
6018,-59.68,-500.0,-493.76
6019,-59.68,-500.0,-493.76
6020,-59.68,-500.0,-493.76
6021,-59.68,-500.0,-493.76
6022,-59.68,-500.0,-493.76
6023,-59.69,-500.0,-493.76
6024,-59.7,-500.0,-493.76
6025,-59.7,-500.0,-493.76
6026,-59.68,-500.0,-493.76
6027,-59.66,-500.0,-493.76
6028,-59.74,-500.0,-493.76
6029,-59.72,-500.0,-493.76
6030,-59.76,-500.0,-493.76
6031,-59.74,-500.0,-493.76
6032,-59.77,-500.0,-493.76
6033,-59.79,-500.0,-493.76
6034,-59.76,-500.0,-493.76
6035,-59.74,-500.0,-493.76
6036,-59.74,-500.0,-493.76
6037,-59.74,-500.0,-493.76
6038,-59.74,-500.0,-493.76
6039,-59.74,-500.0,-493.76
6040,-59.75,-500.0,-493.76
6041,-59.75,-500.0,-493.76
6042,-59.75,-500.0,-493.76
6043,-59.75,-500.0,-493.76
6044,-59.75,-500.0,-493.76
6045,-59.75,-500.0,-493.76
6046,-59.77,-500.0,-493.76
6047,-59.77,-500.0,-493.76
6048,-59.73,-500.0,-493.76
6049,-59.73,-500.0,-493.76
6050,-59.71,-500.0,-493.76
6051,-59.71,-500.0,-493.76
6052,-59.71,-500.0,-493.76
6053,-59.69,-500.0,-493.76
6054,-59.69,-500.0,-493.76
6055,-59.69,-500.0,-493.76
6056,-59.69,-500.0,-493.76
6057,-59.69,-500.0,-493.76
6058,-59.67,-500.0,-493.76
6059,-59.69,-500.0,-493.76
6060,-59.69,-500.0,-493.76
6061,-59.71,-500.0,-493.76
6062,-59.71,-500.0,-493.76
6063,-59.71,-500.0,-493.76
6064,-59.71,-500.0,-493.76
6065,-59.71,-500.0,-493.76
6066,-59.69,-500.0,-493.76
6067,-59.71,-500.0,-493.76
6068,-59.71,-500.0,-496.62
6069,-59.68,-500.0,-500.0
6070,-59.73,-500.0,-500.0
6071,-59.71,-500.0,-500.0
6072,-59.71,-500.0,-500.0
6073,-59.71,-500.0,-500.0
6074,-59.73,-500.0,-500.0
6075,-59.7,-500.0,-500.0
6076,-59.7,-500.0,-500.0
6077,-59.7,-500.0,-500.0
6078,-59.64,-500.0,-500.0
6079,-59.64,-500.0,-500.0
6080,-59.64,-500.0,-500.0
6081,-59.64,-500.0,-500.0
6082,-59.66,-500.0,-500.0
6083,-59.66,-500.0,-500.0
6084,-59.64,-500.0,-500.0
6085,-59.65,-500.0,-500.0
6086,-59.65,-500.0,-500.0
6087,-59.67,-500.0,-500.0
6088,-59.67,-500.0,-500.0
6089,-59.67,-500.0,-500.0
6090,-59.67,-500.0,-500.0
6091,-59.66,-500.0,-500.0
6092,-59.63,-500.0,-500.0
6093,-59.63,-500.0,-500.0
6094,-59.61,-500.0,-500.0
6095,-59.61,-500.0,-500.0
6096,-59.6,-500.0,-500.0
6097,-59.6,-500.0,-500.0
6098,-59.62,-500.0,-500.0
6099,-59.62,-500.0,-500.0
6100,-59.6,-500.0,-500.0
6101,-59.6,-500.0,-500.0
6102,-59.6,-500.0,-500.0
6103,-59.59,-500.0,-500.0
6104,-59.58,-500.0,-500.0
6105,-59.56,-500.0,-500.0
6106,-59.54,-500.0,-500.0
6107,-59.53,-500.0,-500.0
6108,-59.53,-500.0,-500.0
6109,-59.51,-500.0,-500.0
6110,-59.53,-500.0,-500.0
6111,-59.53,-500.0,-500.0
6112,-59.54,-500.0,-500.0
6113,-59.54,-500.0,-500.0
6114,-59.54,-500.0,-498.88
6115,-59.54,-500.0,-494.47
6116,-59.55,-500.0,-492.58
6117,-59.57,-500.0,-489.51
6118,-59.57,-500.0,-489.51
6119,-59.59,-500.0,-489.51
6120,-59.61,-500.0,-489.51
6121,-59.61,-500.0,-489.51
6122,-59.61,-500.0,-489.51
6123,-59.6,-500.0,-489.51
6124,-59.59,-500.0,-489.51
6125,-59.57,-500.0,-489.51
6126,-59.61,-500.0,-489.51
6127,-59.61,-500.0,-489.51
6128,-59.53,-500.0,-489.51
6129,-59.53,-500.0,-489.51
6130,-59.49,-500.0,-489.51
6131,-59.51,-500.0,-489.51
